rep,simple_rate,mle_rate,NA_rate,NP_rate,NS_rate,PB1_rate,PB2_rate,MP_rate,PA_rate
0,0.1234902427550878,0.15535839477761634,0.053388638785094346,0.024605198744434786,0.035282926501453656,0.02019483293175308,0.02994406262294422,0.015088093569700577,0.017177214217812965
1,0.12302599372217393,0.1544157194552313,0.05292438975218049,0.02414094971152092,0.03505080198499672,0.018337836800097623,0.030640436172315016,0.017177214217812965,0.017177214217812965
2,0.12325811823863086,0.15459831601896248,0.053388638785094346,0.025301572293805585,0.03505080198499672,0.017409338734269895,0.031336809721685815,0.016248716151985237,0.017177214217812965
3,0.12372236727154472,0.1553535982067258,0.05129951813698196,0.024373074227977853,0.035282926501453656,0.02019483293175308,0.032497432303970473,0.017409338734269895,0.016945089701356032
4,0.12639179921079943,0.1600470934603717,0.053388638785094346,0.02599794584317638,0.03505080198499672,0.018569961316554556,0.032497432303970473,0.022748202612779333,0.017177214217812965
5,0.12232962017280313,0.1536613018214772,0.053620763301551286,0.024605198744434786,0.03505080198499672,0.017409338734269895,0.031336809721685815,0.013231097438045122,0.017177214217812965
6,0.12163324662343233,0.15220614008997324,0.053620763301551286,0.025301572293805585,0.035282926501453656,0.017409338734269895,0.030176187139401154,0.012766848405131257,0.017177214217812965
7,0.1231420559804024,0.15514557767440132,0.05478138588383594,0.024605198744434786,0.03505080198499672,0.017409338734269895,0.032497432303970473,0.012766848405131257,0.017177214217812965
8,0.12232962017280313,0.15310696149511407,0.05222801620280969,0.024837323260891716,0.035282926501453656,0.02019483293175308,0.031801058754599675,0.012302599372217393,0.017177214217812965
9,0.12569542566142863,0.15911715583929484,0.05292438975218049,0.025301572293805585,0.035282926501453656,0.02019483293175308,0.03365805488625513,0.01810571228364069,0.016945089701356032
10,0.12453480307914398,0.15667217727705943,0.05292438975218049,0.025301572293805585,0.032497432303970473,0.02019483293175308,0.032497432303970473,0.019266334865925352,0.017177214217812965
11,0.12453480307914398,0.15681408942568667,0.05292438975218049,0.025301572293805585,0.035282926501453656,0.019498459382382285,0.032497432303970473,0.017177214217812965,0.017177214217812965
12,0.12708817276017023,0.16132569162724392,0.053388638785094346,0.024837323260891716,0.03830054521539377,0.020426957448210013,0.030640436172315016,0.02019483293175308,0.017177214217812965
13,0.1258114879196571,0.1591096417144024,0.05292438975218049,0.024837323260891716,0.03667567360019525,0.01903421034946842,0.032497432303970473,0.019266334865925352,0.017177214217812965
14,0.13161460083108042,0.16967461235136563,0.053388638785094346,0.024837323260891716,0.03713992263310911,0.019730583898839214,0.03365805488625513,0.032729556820427406,0.016945089701356032
15,0.12337418049685933,0.1552138005452022,0.053620763301551286,0.024373074227977853,0.035282926501453656,0.02019483293175308,0.030640436172315016,0.013927470987415919,0.017177214217812965
16,0.12337418049685933,0.15466400523259938,0.05176376716989582,0.025301572293805585,0.035282926501453656,0.02019483293175308,0.030640436172315016,0.016016591635528304,0.017177214217812965
17,0.1241866163044586,0.15642673413464334,0.053388638785094346,0.025301572293805585,0.03690779811665218,0.017177214217812965,0.032729556820427406,0.015320218086157508,0.017177214217812965
18,0.1234902427550878,0.15527988819942584,0.05292438975218049,0.024837323260891716,0.03574717553436752,0.017409338734269895,0.032497432303970473,0.016712965184899103,0.017177214217812965
19,0.12441874082091552,0.1566755025054511,0.053620763301551286,0.025301572293805585,0.03574717553436752,0.019266334865925352,0.032497432303970473,0.015784467119071374,0.017177214217812965
20,0.12511511437028633,0.15819224803469648,0.053388638785094346,0.024605198744434786,0.035282926501453656,0.018569961316554556,0.032729556820427406,0.019266334865925352,0.017177214217812965
21,0.1258114879196571,0.15993826033178352,0.05292438975218049,0.024837323260891716,0.035282926501453656,0.020426957448210013,0.035979300050824455,0.013463221954502053,0.017177214217812965
22,0.12511511437028633,0.15744266098441845,0.05176376716989582,0.024373074227977853,0.03505080198499672,0.018569961316554556,0.02994406262294422,0.026694319392547173,0.017177214217812965
23,0.12430267856268706,0.1565096457790796,0.05246014071926662,0.024837323260891716,0.035282926501453656,0.02019483293175308,0.032497432303970473,0.016712965184899103,0.016945089701356032
24,0.12163324662343233,0.1526396625127149,0.05292438975218049,0.024605198744434786,0.035282926501453656,0.017641463250726828,0.032497432303970473,0.011374101306389666,0.017177214217812965
25,0.12441874082091552,0.15699096179482508,0.053388638785094346,0.025533696810262515,0.035282926501453656,0.020426957448210013,0.032729556820427406,0.013695346470958984,0.016945089701356032
26,0.1241866163044586,0.15723514940321665,0.053620763301551286,0.02623007035963331,0.035979300050824455,0.02019483293175308,0.032497432303970473,0.013231097438045122,0.017177214217812965
27,0.1231420559804024,0.15484323493349397,0.05478138588383594,0.022980327129236262,0.03574717553436752,0.017177214217812965,0.031801058754599675,0.016712965184899103,0.017177214217812965
28,0.12569542566142863,0.15912007290731872,0.05478138588383594,0.025301572293805585,0.03505080198499672,0.018569961316554556,0.03203318327105661,0.019266334865925352,0.016945089701356032
29,0.12476692759560093,0.15736586118423973,0.053388638785094346,0.025301572293805585,0.03690779811665218,0.017177214217812965,0.032729556820427406,0.017409338734269895,0.017177214217812965
30,0.1217493088816608,0.15268836753196982,0.053620763301551286,0.024605198744434786,0.035282926501453656,0.017409338734269895,0.030640436172315016,0.012766848405131257,0.017177214217812965
31,0.12302599372217393,0.15468854047161434,0.053620763301551286,0.024837323260891716,0.035282926501453656,0.016945089701356032,0.03110468520522888,0.017409338734269895,0.017177214217812965
32,0.12441874082091552,0.15733649351024057,0.053388638785094346,0.024837323260891716,0.035979300050824455,0.01787358776718376,0.032729556820427406,0.01810571228364069,0.016945089701356032
33,0.12975760469942496,0.16761575626271086,0.05385288781800821,0.024605198744434786,0.03806842069893684,0.017177214217812965,0.04085391489642003,0.019266334865925352,0.017177214217812965
34,0.1241866163044586,0.1566149027963824,0.053388638785094346,0.024373074227977853,0.035282926501453656,0.017177214217812965,0.032497432303970473,0.019266334865925352,0.017177214217812965
35,0.12511511437028633,0.15793233740968932,0.053388638785094346,0.024373074227977853,0.037372047149566046,0.020426957448210013,0.032729556820427406,0.013231097438045122,0.017177214217812965
36,0.12325811823863086,0.15476685804999044,0.053620763301551286,0.025301572293805585,0.03667567360019525,0.017177214217812965,0.03226530778751354,0.012766848405131257,0.016945089701356032
37,0.12848091985891183,0.16377563390789548,0.053388638785094346,0.02414094971152092,0.03574717553436752,0.017177214217812965,0.033425930369798205,0.02971193810648729,0.016945089701356032
38,0.12407055404623013,0.15674247749527645,0.053388638785094346,0.024605198744434786,0.035282926501453656,0.02019483293175308,0.032497432303970473,0.013463221954502053,0.017177214217812965
39,0.12534723888674326,0.1577936170226142,0.05269226523572355,0.025301572293805585,0.03505080198499672,0.020426957448210013,0.030176187139401154,0.020659081964666943,0.017177214217812965
40,0.1248829898538294,0.15723162624049727,0.05176376716989582,0.025533696810262515,0.035282926501453656,0.018569961316554556,0.032497432303970473,0.020426957448210013,0.016945089701356032
41,0.12453480307914398,0.15660934773104504,0.053620763301551286,0.025301572293805585,0.03505080198499672,0.01787358776718376,0.02994406262294422,0.020426957448210013,0.016945089701356032
