rep,simple_rate,mle_rate,NA_rate,NP_rate,NS_rate,PB1_rate,PB2_rate,MP_rate,PA_rate
0,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
1,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
2,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
3,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
4,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
5,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
6,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
7,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
8,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
9,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
10,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
11,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
12,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
13,0.04676899595461902,0.04330823068289239,0.004676899595461902,0.018707598381847608,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
14,0.037415196763695216,0.034596000451221125,0.004676899595461902,0.009353799190923804,0.009353799190923804,0.009353799190923804,0.004676899595461902,0.009353799190923804,0.004676899595461902
